SchoolName,CourseName,Approval,State,Webpage,Telephone
"Alaska WatersConsulting, LLC",OUPV GuidesRestricted to theFreshwaters andRivers of WesternAlaska,"Any applicant who has successfully completed your OUPV Guides Restricted tothe Freshwaters and Rivers of Western Alaska (ALAWC-354) course AND,presents your Certificate of Training within one year of the completion oftraining; will satisfy the examination requirements of 46 CFR 11.903 for originalissuance, 46 CFR 10.227(e) for renewal, and 46 CFR 10.227(i) for reissuance of anendorsement as an Operator of Uninspected Passenger Vessels Upon InlandWaters Restricted to Sector Anchorage Approved Routes.",AK,#http://www.alaskawatersconsulting.com/#,9073607872
American Bureau ofShipping,Quality StandardSystem,"We have evaluated your request and you are hereby granted authority to accept,on behalf of the Coast Guard, the training identified in Enclosure (1) and areauthorized to state that American Bureau of Shipping meets the requirementsfor a Coast Guard accepted QSS organization for training. This acceptance isconditional and is contingent upon the following: 1. You must follow theguidance contained in the Coast Guard Navigation and Vessel Inspection Circular(NVIC) 9-01, Coast Guard regulations, policies, guidelines, and STCWrequirements, as appropriate, or any subsequent guidance published by theCoast Guard. 2. You must maintain your course acceptance process as describedin your application. 3. Satisfactory results must be achieved on all Coast Guardaudits.  You are reminded that organizations are subject to audits at least twicein a 5-year period.  4. You must notify the National Maritime Center of eachcourse or training program accepted on behalf of the Coast Guard within thirtydays, including the name of the entity offering the accepted course or program,so that the information may be added to the list of approved and acceptedcourses as soon as possible. 5. Coast Guard recommended modifications to yourprocedures should be submitted for review within three months from the date ofthis letter. 6. Any changes to your acceptance procedures must be approved bythis office.",TX,#http://www.eagle.org/eagleExternalPortalWEB/#,2818776852
American CommercialLines,Tank BargeDangerous Liquids,"Any applicant who successfully completes your Tank Barge DangerousLiquids Course (AMCBLC-491) and applies for endorsement within five yearsof completion:⦁ Satisfies the course requirements of 46 CFR 13.301(c)(4) for originalissuance OR 13.120(c)(2) for renewal of Tankerman-PIC (Barge) (DL):AND⦁ Satisfies the cargo course requirements of 46 CFR 13.401(e)(1) fororiginal issuance OR 13.120(b)(2) for renewal of Tankerman-Assistant(DL); AND⦁ Meets the standards of competence, required by 46 CFR 13.609(a)(2),of Section A-V/1, Table A-V/1-1-1 of the STCW Code for Basic Oil ANDChemical Tanker Cargo Operations; AND⦁ Provided the applicant also supplies a statement signed by the Master,or Chief Mate of an Oil AND/OR Chemical Tanker, appropriate to theendorsement sought, that the mariner has demonstrated to thesatisfaction of the signer that he or she is fully capable of supervising thetransfer and operations of dangerous liquid cargo in accordance with theguidance found in Navigation Vessel Inspection Circular 22-14 (Encl 1,paragraphs 4 or 5):⦁ Meets the Standards of competence, required by 46 CFR13.603(b)(2) OR 13.605(b)(2), of Section A-V/1, table A-V/1-1-2OR A-V/1-2-3 of the STCW Code for Advanced Oil AND/ORChemical Tanker Cargo Operations limited to non-self-propelledvessels.",IL,#http://www.aclines.com/#,8122881610
American HeartAssociation,Heartsaver FirstAid with CPR AED,Any applicant who successfully completes your Heartsaver First Aid with CPRAED (AMERHA-216) course will satisfy the following requirements:⦁ Elementary First Aid per STCW Code Table A-VI/1-3;⦁ Elementary First Aid per 46 CFR 11.302(a)(3) and 46 CFR 12.602(a)(3);⦁ The first aid and CPR training requirements of 46 CFR 11.201(i)(1); and.⦁ All elective sections of your Heartsaver First Aid with CPR AED(AMERHA-216) must be given.,TX,#http://americanheart.org#,2147061244
"American MarineTraining Centers, LLC",Auxiliary Sail,"Any applicant who successfully completes the Auxiliary Sail (AMERMT-45) coursewithin one year of application will satisfy the professional examinationrequirements of 46 CFR 11.201(j) to add an Auxiliary Sail endorsement, as per 46CFR 11.401(d), to any national deck officer endorsement authorized byregulation.",WA,#http://www.americanmarinetc.com/#,8553442682
"American MarineTraining Centers, LLC",Master 100 Tons,"Any applicant who has successfully completed your Master 100 Tons(AMERMT-281) course and who presents your Certificate of Training within oneyear of the completion of training, will satisfy the examination requirements of46 CFR 11.201(j)(1) for original issuance, 46 CFR 10. 227(e)(1)(iii) for renewal, and46 CFR 10.227(i) for reissuance for any one the following endorsements and maynot be used for any application transactions thereafter:⦁ Master of less than 100 GRT, Near Coastal, or Great Lakes & Inland, or InlandWaters; OR,⦁ Master of less than 100 GRT, Near Coastal, Raise in Grade from OUPV NearCoastal; OR,⦁ Operator of Uninspected Passenger Vessels (OUPV) or Mate of less than 100GRT Upon Near Coastal, or Great Lakes & Inland, or Inland Waters.",WA,#http://www.americanmarinetc.com/#,8553442682
"American MarineTraining Centers, LLC",Master 100 Tons(Inland),"Any applicant who has successfully completed your Master 100 Tons (Inland)(AMERMT-287) course and who presents your Certificate of Training within oneyear of the completion of training, will satisfy the examination requirements of46 CFR 11.201(j)(1) for original issuance, 46 CFR 10. 227(e)(1)(iii) for renewal, and46 CFR 10.227(i) for reissuance for any one the following endorsements and maynot be used for any application transactions thereafter:    Master of less than100 GRT, Great Lakes & Inland, or Inland Waters; OR,   Master of less than 100GRT, Great Lakes & Inland, or Inland Waters, Raise in Grade from OUPV GreatLakes & Inland; OR,    Operator of Uninspected Passenger Vessels (OUPV) orMate of less than 100 GRT Upon Great Lakes & Inland, or Inland Waters.",WA,#http://www.americanmarinetc.com/#,8553442682
"American MarineTraining Centers, LLC",Operator ofUninspectedPassenger Vessels(OUPV) (Inland),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV)(Inland) (AMERMT-349) course and presents yourCertificate of Training within one year of the completion of training, will satisfythe examination requirements of 46 CFR 10.201(j)(1) for original issuance, 46 CFR10.227(e)(1)(iii) for renewal, and 46 CFR 10.227(g) for reissuance, of a merchantmariner endorsement as Operator of Uninspected Passenger Vessels (OUPV)Upon Great Lakes and Inland, or Inland Waters.  The course completioncertificate issued upon successful completion of this course is valid for oneapplication which results in the issuance of an endorsement(s) and may not beused for future application transactions.",WA,#http://www.americanmarinetc.com/#,8553442682
"American MarineTraining Centers, LLC",Rules Of The Road,"Any applicant who has successfully completed your Rules of the Road(AMERMT-431) course with a passing grade of at least 90% will EITHER satisfy theRules of the Road Examination requirements for original issuance or renewal ofany deck credential up to Master 200 Gross Registered Tons, Master or Mate ofFishing Vessels, and Apprentice Mate (Steersman) if presented within one year ofthe completion of training; OR receive 8 days sea service credit towards any decklicense up to Master 200 gross register tons, or Master or Mate of UninspectedFishing Industry Vessels.  This sea service may not be used to satisfy any recentcyrequirements.",WA,#http://www.americanmarinetc.com/#,8553442682
American SailingAssociation,Basic Keel BoatSailing Instructor,"The course satisfies applicable requirements, and the following approval isgranted subject to the conditions listed below and in Enclosure (1):Any applicant who has successfully completed your Basic Keelboat SailingInstructor (AMERSA-61) course and presents your certificate of trainingwithin one year of the completion of training will satisfy the safe boatingcourse requirements of 46 CFR 11.429(a)(2); 11.456(a)(2); and 11.467(f)(2),and the examination requirements of 46 CFR 11.429(a)(3), 11.456(a)(3), and11.467(f)(3) for vessels of less than 100 GRT.  Applicants adding an AuxiliarySail endorsement to licenses with tonnages greater than 200 GRT must takethe Auxiliary Sail examination in accordance with 46 CFR 11.401(d) and Table1 to 11.910.",CA,#http://www.american-sailing.com#,3108227171
American TraumaEvent Management,First Aid & CPR,"Any applicant who successfully completes your First Aid & CPR (ATEMGT-197)course will satisfy the following requirements:⦁ Elementary First Aid per STCW Code Table A-VI/1-3;⦁ Elementary First Aid per 46 CFR 11.302(a)(3) and 46 CFR 12.602(a)(3); and⦁ The First Aid and CPR training requirements of 46 CFR 11.201(i)(1),PROVIDEDthat this training was completed within one year of the application; and⦁ Have performed the equivalent of all assessments of the Elementry FirstAidsection of the Basic Training NVIC 08-14.Applicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",FL,#http://http://www.atem.us//#,8443675121
Annapolis School ofSeamanship,Auxiliary Sail,"Any applicant who successfully completes the Auxiliary Sail (ANAPSS-45) coursewithin one year of application will satisfy the professional examinationrequirements of 46 CFR 11.201(j) to add an Auxiliary Sail endorsement, as per 46CFR 11.401(d), to any national officer endorsement as Operator of UninspectedPassenger Vessels (OUPV), or Mate or Master on vessels of any appropriatetonnage, oceans or near coastal.This modification is effective as of March 24, 2014.  All other terms of theapproval, including the date of expiry, remain the same.",MD,#http://annapolisschoolofseamanship.com/index.html#,4102638848
Annapolis School ofSeamanship,First Aid & CPR,Any applicant who successfully completes your First Aid & CPR (anapss-197)course will satisfy the following requirements:       Elementary First Aid per STCWCode Table A-VI/1-3;     Elementary First Aid per 46 CFR 11.302(a)(3) and 46 CFR12.602(a)(3); and    The first aid and CPR training requirements of 46 CFR11.201(i)(1).,MD,#http://annapolisschoolofseamanship.com/index.html#,4102638848
Annapolis School ofSeamanship,License Renewal(Not More than100 GrossRegistered Tons),"Any applicant who has successfully completed your License Renewal (Not Morethan 100 Gross Tons) (ANAPSS-242) course with a passing grade of at least 90%,and who presents your Certificate of Training within one year of the completionof training, will satisfy the Master or Mate Less Than 100 GRT comprehensiveopen-book exercise requirement of 46 CFR 10.227(e)(1)(ii) for any deckendorsement less than 100 GRT.",MD,#http://annapolisschoolofseamanship.com/index.html#,4102638848
Annapolis School ofSeamanship,Operator ofUninspectedPassenger Vessels(OUPV),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV) (ANAPSS-340) course and presents your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.201(j)(1) for original issuance, 46 CFR10.227(1)(iii) for renewal, and 46 CFR 10.227(i)(1) for reissuance of a merchantmariner endorsement as Operator of Uninspected Passenger Vessels (OUPV)Upon Near Coastal, or Great Lakes and Inland, or Inland Waters.  The coursecompletion certificate issued upon successful completion of this course is validfor one application which results in the issuance of an endorsement(s) and maynot be used for future application transactions.",MD,#http://annapolisschoolofseamanship.com/index.html#,4102638848
